vint_moyy,fico_bkt,fico_bkt_coupon
202107,620-660,0.1534211629661565
202107,660-700,0.1380219342872284
202107,700-740,0.12311048442906575
202107,740+,0.0864068337912088
202107,<540,0.21196927089508003
202108,540-580,0.18402211000576701
202108,580-620,0.16554518580349967
202108,620-660,0.15090661284661283
202108,660-700,0.1354277219380078
202108,700-740,0.12287485474499676
202108,740+,0.08221225054624909
202108,<540,0.20567236034416336
202109,540-580,0.1860332616353144
202109,580-620,0.16707175155118922
202109,620-660,0.1534126810477658
202109,660-700,0.1419983575677462
202109,700-740,0.1282811720510894
202109,740+,0.09157656862745099
202109,<540,0.20554204471238383
202110,540-580,0.1864441195928753
202110,580-620,0.16735251788027258
202110,620-660,0.15315192004321987
202110,660-700,0.14167455774316778
202110,700-740,0.131482033557047
202110,740+,0.10597914248021108
202110,<540,0.2058543108836207
202111,540-580,0.18332576281529697
202111,580-620,0.16363089405118744
202111,620-660,0.14271547483334943
202111,660-700,0.1272891755689735
202111,700-740,0.11447538537549408
202111,740+,0.08300181932245923
202111,<540,0.20193328874621008
202112,540-580,0.18199408223084845
202112,580-620,0.1624134124884244
202112,620-660,0.14171497215081405
202112,660-700,0.1282776349614396
202112,700-740,0.1127669709989259
202112,740+,0.08333778990450204
202112,<540,0.19987705710878495
202201,540-580,0.18218399669558036
202201,580-620,0.1632149161668484
202201,620-660,0.14200544886550476
202201,660-700,0.12816378958668814
202201,700-740,0.11520023675310033
202201,740+,0.08469523696682464
202201,<540,0.2004628022858736
202202,540-580,0.18619280377330238
202202,580-620,0.16606701821914294
202202,620-660,0.14437313432835822
202202,660-700,0.13136894377299002
202202,700-740,0.11826307037457434
202202,740+,0.08797454412837345
202202,<540,0.20409592804145565
202203,540-580,0.19023100269812387
202203,580-620,0.17005473537146615
202203,620-660,0.15125835302806498
202203,660-700,0.14007533094812163
202203,700-740,0.1241902262443439
202203,740+,0.09489438682123247
202203,<540,0.20666794315022527
202204,540-580,0.1880146118212233
202204,580-620,0.17023643524128593
202204,620-660,0.15061040193305045
202204,660-700,0.13888598476605005
202204,700-740,0.12832320063694266
202204,740+,0.09568408192090397
202204,<540,0.20348306758289414
202205,540-580,0.18730970102669403
202205,580-620,0.17031834384858044
202205,620-660,0.15171227333401788
202205,660-700,0.13813536543632363
202205,700-740,0.12455413202933985
202205,740+,0.08873330593071051
202205,<540,0.2007389010481904
202206,540-580,0.1879061650036955
202206,580-620,0.1717669305355655
202206,620-660,0.15127665721375397
202206,660-700,0.1394462662431418
202206,700-740,0.12288487209302325
202206,740+,0.08433691704768126
202206,<540,0.20088495346197505
202207,540-580,0.1904805939123979
202207,580-620,0.173604912389039
202207,620-660,0.15372760037567504
202207,660-700,0.1405163270336894
202207,700-740,0.1252763626551538
202207,740+,0.08549050632911392
202207,<540,0.20050488112869283
202208,540-580,0.1954503984651712
202208,580-620,0.17777241502477245
202208,620-660,0.158384882220071
202208,660-700,0.14521897445390597
202208,700-740,0.1336281508515815
202208,740+,0.1001171976647206
202208,<540,0.20460834406737677
202209,540-580,0.20776955047899778
202209,580-620,0.19017001036941025
202209,620-660,0.17428158489234027
202209,660-700,0.16931101023587006
202209,700-740,0.15810224864864866
202209,740+,0.10962734299516909
202209,<540,0.2143420114321026
202210,540-580,0.20127453220405753
202210,580-620,0.1849823159108378
202210,620-660,0.17120894239423942
202210,660-700,0.1692506364749082
202210,700-740,0.15663923959827833
202210,740+,0.11062690631808278
202210,<540,0.20726430292294068
202211,540-580,0.2038238892114737
202211,580-620,0.1877288694396824
202211,620-660,0.17340847366347037
202211,660-700,0.17248059049079756
202211,700-740,0.15622409948542024
202211,740+,0.11658178336980307
202211,<540,0.20907135561285203
202212,540-580,0.2051577759261633
202212,580-620,0.187784903949293
202212,620-660,0.17698632752510338
202212,660-700,0.17510403031654034
202212,700-740,0.15981970873786408
202212,740+,0.11955088000000001
202212,<540,0.208628784121929
202301,540-580,0.2076401323907455
202301,580-620,0.19322259604302727
202301,620-660,0.17943810344827588
202301,660-700,0.17820825738607912
202301,700-740,0.16305557279236277
202301,740+,0.12383500729927008
202301,<540,0.21304525392428442
202302,540-580,0.2127556894977169
202302,580-620,0.1977507851838435
202302,620-660,0.18544575978037062
202302,660-700,0.1858260711111111
202302,700-740,0.1684899681190223
202302,740+,0.12860608819345662
202302,<540,0.2186407243963364
202303,540-580,0.21242275655430712
202303,580-620,0.19810051926051409
202303,620-660,0.18800261959245942
202303,660-700,0.18539524238227148
202303,700-740,0.17483553986710965
202303,740+,0.13517453517587938
202303,<540,0.21633762048452454
202304,540-580,0.2097317962841938
202304,580-620,0.19742123696081196
202304,620-660,0.18540573615534778
202304,660-700,0.18245666561114632
202304,700-740,0.1704841098901099
202304,740+,0.13339107072691553
202304,<540,0.2156590439502714
202305,540-580,0.21031001886792455
202305,580-620,0.1981960503176946
202305,620-660,0.1866511452991453
202305,660-700,0.1834448771610555
202305,700-740,0.1697734226646248
202305,740+,0.133334697265625
202305,<540,0.2165040703793889
202306,540-580,0.2133650104986877
202306,580-620,0.2008283858485351
202306,620-660,0.19009382940868655
202306,660-700,0.18528029450261782
202306,700-740,0.17084694402420575
202306,740+,0.1334455532994924
202306,<540,0.21923224788600063
202307,540-580,0.21591733262399737
202307,580-620,0.20495321003259928
202307,620-660,0.1930968977384464
202307,660-700,0.18755307088989442
202307,700-740,0.17070664084507042
202307,740+,0.13390754625121715
202307,<540,0.22210856065281492
202308,540-580,0.21790215122219603
202308,580-620,0.20445963721587262
202308,620-660,0.19472890422778258
202308,660-700,0.18795190503269832
202308,700-740,0.17435519472361807
202308,740+,0.13635194238683127
202308,<540,0.22386176518421216
202309,540-580,0.21679223199329983
202309,580-620,0.20823564890416846
202309,620-660,0.20046409266409268
202309,660-700,0.19528459123835806
202309,700-740,0.17919800784313727
202309,740+,0.13825105975197294
202309,<540,0.22362409543649503
202310,540-580,0.21764154426729987
202310,580-620,0.20525276785116778
202310,620-660,0.1932357828648701
202310,660-700,0.18875763919821825
202310,700-740,0.17412766304347826
202310,740+,0.14257908868999186
202310,<540,0.22370320048635503
202311,540-580,0.21940211785593505
202311,580-620,0.20697065526298067
202311,620-660,0.19598333398705628
202311,660-700,0.19011029386590586
202311,700-740,0.17882966438356165
202311,740+,0.147509898989899
202311,<540,0.2259430255057168
202312,540-580,0.21921635597548517
202312,580-620,0.2050997942498978
202312,620-660,0.1939868724196959
202312,660-700,0.1888309628074385
202312,700-740,0.17495000000000002
202312,740+,0.13856034334763948
202312,<540,0.22663321361815755
202401,540-580,0.22357568312088286
202401,580-620,0.209404589304439
202401,620-660,0.19879562874881618
202401,660-700,0.19373901665095822
202401,700-740,0.17951785118219749
202401,740+,0.1417370028275212
202401,<540,0.22980062661627212
202402,540-580,0.22378603837179153
202402,580-620,0.21166522013632807
202402,620-660,0.1986362827038128
202402,660-700,0.19454409625668448
202402,700-740,0.18191904235727438
202402,740+,0.14081093117408908
202402,<540,0.23054255803298718
202403,540-580,0.2202276488095238
202403,580-620,0.20680885265996565
202403,620-660,0.195398116289873
202403,660-700,0.19201589215459383
202403,700-740,0.17739953219592736
202403,740+,0.14308997907949791
202403,<540,0.22415604499781566
202404,540-580,0.2190690097592713
202404,580-620,0.20552738503205836
202404,620-660,0.1946299041173153
202404,660-700,0.1883767894371091
202404,700-740,0.17888364692861095
202404,740+,0.1437217225950783
202404,<540,0.22209879040934472
202405,540-580,0.21704218569931902
202405,580-620,0.20455272462674498
202405,620-660,0.19284855343980345
202405,660-700,0.18720170153714774
202405,700-740,0.17765129648241204
202405,740+,0.13638973333333332
202405,<540,0.22266178322580643
202406,540-580,0.2184034652752789
202406,580-620,0.20574611843640606
202406,620-660,0.19254882657676178
202406,660-700,0.18774887096774193
202406,700-740,0.1781587209960385
202406,740+,0.14490564671101258
202406,<540,0.22408189344446947
202407,540-580,0.21976455869403239
202407,580-620,0.20742861332734017
202407,620-660,0.1945127765145363
202407,660-700,0.18819123508478122
202407,700-740,0.1779432215096201
202407,740+,0.14945156082631983
202407,<540,0.22403559993566374
202408,540-580,0.22164193877551022
202408,580-620,0.20842264359749516
202408,620-660,0.19566231112852664
202408,660-700,0.1886095045045045
202408,700-740,0.17854243421052632
202408,740+,0.14651758132956152
202408,<540,0.2251887559665871
202409,540-580,0.21912685002179916
202409,580-620,0.20712122653391712
202409,620-660,0.19329383429672448
202409,660-700,0.18740475863821138
202409,700-740,0.1792908506731946
202409,740+,0.14651010690789476
202409,<540,0.22421125930408473
202410,540-580,0.21935545776293824
202410,580-620,0.20684554676258993
202410,620-660,0.1929829659173314
202410,660-700,0.18863476361031517
202410,700-740,0.17833790563866514
202410,740+,0.15078255711775046
202410,<540,0.22257497811513102
202411,540-580,0.21800079997295105
202411,580-620,0.2045896654484116
202411,620-660,0.1903910827190827
202411,660-700,0.18543946077178633
202411,700-740,0.17609426487747956
202411,740+,0.1482292667844523
202411,<540,0.22026298195986338
202412,540-580,0.21851451499356936
202412,580-620,0.20470748045467146
202412,620-660,0.18902016821000764
202412,660-700,0.184945240582898
202412,700-740,0.17531161478599222
202412,740+,0.14394425788497217
202412,<540,0.21901870714817145
202501,540-580,0.21809067594553708
202501,580-620,0.20603354913580246
202501,620-660,0.19002825799507997
202501,660-700,0.1880066107272129
202501,700-740,0.17678509938837922
202501,740+,0.14562912650602408
202501,<540,0.22101680248731795
202502,540-580,0.2189073555704548
202502,580-620,0.21407651368000444
202502,620-660,0.19758838335481493
202502,660-700,0.1931493020134228
202502,700-740,0.18385512658227848
202502,740+,0.14540138193688792
202502,<540,0.2241259518095891
202503,540-580,0.21602766891709424
202503,580-620,0.2143964698001563
202503,620-660,0.19856738249976452
202503,660-700,0.19390308363841172
202503,700-740,0.18093039783001807
202503,740+,0.14238308673469388
202503,<540,0.22129446238391412
202504,540-580,0.21264666999145054
202504,580-620,0.21260205071664828
202504,620-660,0.19798615642190864
202504,660-700,0.19194236559139782
202504,700-740,0.18078061973986229
202504,740+,0.14344878023133545
202504,<540,0.21791730967667966
202505,540-580,0.21269262127214292
202505,580-620,0.2129907410497573
202505,620-660,0.19767701640548482
202505,660-700,0.1934055308641975
202505,700-740,0.18069907863383636
202505,740+,0.14556115261472788
202505,<540,0.2163497798057109
202506,540-580,0.21211113361284709
202506,580-620,0.21217700536446826
202506,620-660,0.1971401226837061
202506,660-700,0.19123761781076068
202506,700-740,0.1829892204526404
202506,740+,0.14195714801444043
202506,<540,0.2147737734908884
202507,540-580,0.21331646194450388
202507,580-620,0.2126903393185353
202507,620-660,0.19772330407668323
202507,660-700,0.1897992713230356
202507,700-740,0.18045955039883974
202507,740+,0.14047192096597147
202507,<540,0.2143031449519855
202508,540-580,0.22057367374502887
202508,580-620,0.21211759459645738
202508,620-660,0.19702162432463502
202508,660-700,0.19300309838998211
202508,700-740,0.18151047397047398
202508,740+,0.13979432632880098
202508,<540,0.2168177539419368
202509,540-580,0.2209946058879392
202509,580-620,0.21249421350492287
202509,620-660,0.1964190203165898
202509,660-700,0.19320601210745364
202509,700-740,0.18435592756183747
202509,740+,0.13976824858757064
202509,<540,0.21663487322668276
202510,540-580,0.2220078696385756
202510,580-620,0.2125891198774416
202510,620-660,0.19387151418115278
202510,660-700,0.18847271043771044
202510,700-740,0.1835681642857143
202510,740+,0.147281
202510,<540,0.2168787893810971
202511,540-580,0.22027794285714286
202511,580-620,0.21009665285672993
202511,620-660,0.1935729892685682
202511,660-700,0.18658783793474362
202511,700-740,0.17999349557522124
202511,740+,0.1409339751552795
202511,<540,0.21382628984198643
202512,540-580,0.21427854016930203
202512,580-620,0.20736050189670266
202512,620-660,0.19312500000000002
202512,660-700,0.18777165450121655
202512,700-740,0.1764280528511822
202512,740+,0.12486905737704919
202512,<540,0.20709027564743804
202601,540-580,0.22421943042291953
202601,580-620,0.2145955294491189
202601,620-660,0.19955425280898875
202601,660-700,0.19385781910397296
202601,700-740,0.1857495168067227
202601,740+,0.13139509589041096
202601,<540,0.21932490169854219
202602,540-580,0.22649828953598486
202602,580-620,0.2181752178341066
202602,620-660,0.1970253079584775
202602,660-700,0.20220437710437708
202602,700-740,0.19379713924050632
202602,740+,0.16768778443113772
202602,<540,0.23357745435806831
202603,540-580,0.22317421095800527
202603,580-620,0.2128591335486589
202603,620-660,0.19367047021943573
202603,660-700,0.2109564053537285
202603,700-740,0.20914926108374382
202603,740+,0.16393913043478262
202603,<540,0.23315054732613608
202604,540-580,0.22115159408210042
202604,580-620,0.20959543033842984
202604,620-660,0.1917615990662387
202604,660-700,0.20976615044247787
202604,700-740,0.2147929133858268
202604,740+,0.21879749999999998
202604,<540,0.2311117985611511
202605,540-580,0.2172711607601438
202605,580-620,0.20790540983606556
202605,620-660,0.1900925861468848
202605,660-700,0.20278410404624275
202605,700-740,0.20063364485981308
202605,740+,0.195603125
202605,<540,0.2285384980988593
